Size,Type,IsDegradeRead,NativeecTimes,MicroecTimes
16629760,GET,True,2.02,1.31
16646144,GET,False,1.0,1.0
16728064,GET,False,1.0,1.0
16760832,GET,False,1.0,1.0
16760832,GET,False,1.01,1.0
16760832,GET,False,1.01,1.0
16859136,GET,True,2.14,10.94
16891904,GET,True,1.96,1.29
16891904,GET,True,2.3,1.25
16957440,GET,True,2.17,1.1
16973824,GET,True,2.33,1.28
16973824,GET,True,2.16,5.66
16973824,GET,True,2.33,10.74
16973824,GET,True,2.09,1.2
16973824,GET,False,1.0,1.0
16973824,GET,True,1.94,1.11
17121280,GET,True,2.07,1.26
17186816,GET,True,2.17,4.48
17416192,GET,True,2.81,1.1
17481728,GET,False,1.0,1.0
17481728,GET,False,1.0,1.0
17481728,GET,True,2.16,1.2
17727488,GET,True,1.91,5.35
17727488,GET,False,1.0,1.0
17727488,GET,False,0.98,0.98
17727488,GET,True,2.24,1.1
17727488,GET,False,1.0,1.0
17727488,GET,True,1.97,1.06
17743872,GET,True,2.24,10.29
17743872,GET,True,2.01,1.27
17743872,GET,True,1.68,10.35
17743872,GET,True,1.88,10.26
17743872,GET,False,1.0,1.0
17743872,GET,True,2.12,1.08
17743872,GET,False,0.99,1.0
17743872,GET,True,2.37,10.29
17743872,GET,False,1.0,1.01
17743872,GET,False,1.01,1.0
17743872,GET,True,2.07,1.09
17743872,GET,True,2.15,5.3
17743872,GET,True,2.25,1.09
17743872,GET,False,1.01,1.0
17743872,GET,True,2.29,1.19
17743872,GET,False,1.01,1.0
17743872,GET,False,1.0,0.99
17743872,GET,True,2.18,1.27
17743872,GET,False,1.0,1.0
17743872,GET,True,2.3,1.18
17743872,GET,False,0.99,0.98
17743872,GET,False,1.0,1.0
17743872,GET,False,1.0,1.0
17793024,GET,True,2.02,1.29
17809408,GET,False,1.0,0.99
17858560,GET,True,1.99,10.4
17924096,GET,True,2.31,1.11
17956864,GET,False,1.0,0.99
17956864,GET,True,2.09,1.27
18055168,GET,False,0.99,0.99
18137088,GET,False,1.0,1.0
18202624,GET,True,2.25,1.2
18300928,GET,False,1.0,2.11
18481152,GET,True,2.37,1.19
18481152,GET,False,1.0,0.99
18513920,GET,True,1.82,1.09
18513920,GET,False,0.34,0.34
18513920,GET,False,1.0,0.99
18513920,GET,False,1.0,0.99
18513920,GET,True,2.2,1.29
18513920,GET,True,1.86,1.09
18513920,GET,True,2.32,1.22
18513920,GET,True,2.2,1.25
18530304,GET,True,2.42,1.27
18530304,GET,False,1.0,1.0
18530304,GET,False,1.0,1.0
18595840,GET,False,1.0,1.0
18595840,PUT,False,0.98,0.6
18595840,GET,True,2.37,10.11
18595840,PUT,False,1.12,0.6
18595840,PUT,False,1.03,0.62
18595840,GET,True,2.31,1.28
18628608,GET,True,2.0,1.26
18677760,GET,True,2.36,1.15
18825216,GET,True,1.92,1.09
18825216,GET,True,2.14,1.36
18825216,GET,True,2.4,9.86
18857984,GET,True,2.24,1.13
18857984,GET,True,2.31,1.22
18857984,GET,True,2.38,5.63
18857984,GET,True,2.08,1.26
18857984,GET,True,2.33,1.1
18857984,GET,False,1.0,1.0
18857984,PUT,False,0.97,0.59
18857984,GET,False,1.0,0.99
18857984,GET,False,0.95,0.95
18857984,PUT,False,1.06,1.15
18857984,PUT,False,1.09,0.63
18874368,GET,False,1.0,1.0
19054592,GET,True,1.99,9.55
19070976,GET,False,1.0,1.0
19070976,GET,True,2.17,1.32
19070976,GET,True,2.34,9.65
19070976,PUT,False,1.03,0.58
19070976,PUT,False,1.02,0.57
19070976,PUT,False,1.04,0.64
19070976,GET,False,1.01,1.0
19152896,GET,True,2.39,1.16
19152896,GET,False,1.0,1.0
19152896,GET,True,2.3,1.21
19152896,GET,True,2.29,1.22
19152896,GET,True,2.01,1.25
19152896,GET,False,1.01,1.0
19152896,GET,True,2.23,9.64
19152896,GET,False,1.0,1.0
19152896,GET,True,2.0,1.24
19152896,GET,True,2.45,1.36
19152896,GET,True,2.39,1.15
19152896,GET,True,2.03,1.11
19152896,GET,True,2.18,5.61
19152896,GET,False,1.01,1.0
19152896,GET,True,2.06,1.16
19152896,GET,True,2.18,1.22
19169280,GET,False,1.0,1.0
19251200,GET,False,1.0,1.0
19251200,GET,True,2.44,1.2
19251200,GET,False,1.0,0.99
19251200,GET,False,1.0,1.0
19447808,GET,False,1.0,0.99
19464192,GET,True,2.24,1.22
19513344,GET,False,1.0,0.99
19546112,GET,True,2.33,1.13
19578880,GET,False,1.01,1.0
19578880,GET,True,2.36,1.11
19578880,GET,False,1.0,1.0
19693568,GET,False,1.0,1.0
19726336,GET,True,2.35,5.04
19742720,GET,True,2.37,1.3
19742720,PUT,False,1.09,0.57
19742720,GET,False,1.0,1.0
19775488,GET,False,1.0,1.0
19791872,GET,False,0.84,0.84
19791872,GET,False,1.0,1.0
19791872,GET,True,2.3,1.36
19791872,GET,False,1.0,0.99
19791872,GET,False,0.98,0.98
19873792,GET,True,2.63,1.1
20217856,GET,False,0.99,0.99
20234240,GET,True,2.42,9.34
20316160,GET,False,1.01,1.0
20365312,GET,True,2.14,1.33
20365312,GET,False,1.0,1.0
20365312,GET,False,0.85,0.84
20398080,GET,True,2.18,1.36
20529152,GET,True,2.16,1.3
20561920,GET,False,0.87,0.87
20660224,GET,True,2.08,1.29
20676608,GET,True,2.17,1.31
20725760,GET,False,1.0,1.0
20840448,GET,False,1.0,1.0
20856832,GET,True,2.18,1.08
20955136,GET,True,2.35,1.08
21037056,GET,True,2.21,1.32
21037056,GET,True,2.07,1.07
21037056,GET,True,1.86,1.19
21086208,GET,False,1.0,1.0
21135360,GET,True,2.32,1.13
21217280,GET,False,1.0,1.0
21331968,GET,True,2.4,1.29
21413888,GET,True,2.38,8.89
21528576,GET,True,2.2,1.07
21528576,GET,True,2.16,5.05
21528576,GET,False,1.01,1.01
21528576,GET,True,2.09,1.24
21528576,GET,False,1.0,1.0
21544960,GET,False,1.0,1.0
21544960,GET,False,1.0,0.99
21544960,PUT,False,1.1,0.62
21544960,GET,True,2.07,1.24
21544960,PUT,False,0.94,0.61
21544960,PUT,False,1.08,0.65
21626880,GET,True,2.18,1.21
21643264,GET,False,1.0,1.0
21643264,GET,False,1.0,1.0
21659648,GET,False,1.0,0.99
21692416,GET,True,2.42,1.09
21692416,GET,False,1.0,1.0
21692416,GET,True,2.23,4.58
21708800,GET,True,2.33,1.15
21790720,GET,True,2.19,1.09
21807104,GET,True,2.2,1.21
21872640,GET,False,1.0,0.99
21905408,GET,False,0.99,0.99
21954560,GET,False,1.0,1.0
21954560,GET,True,2.13,1.19
21970944,GET,False,1.0,0.99
22020096,GET,True,2.19,8.51
22052864,GET,True,2.0,1.3
22052864,GET,True,2.02,1.24
22052864,GET,False,0.99,0.99
22052864,GET,True,2.35,4.62
22052864,GET,True,2.15,1.07
22052864,GET,True,2.21,1.18
22052864,GET,True,2.38,1.27
22069248,GET,False,1.0,0.99
22102016,GET,False,1.0,1.0
22102016,GET,True,2.17,1.26
22102016,PUT,False,1.12,0.63
22102016,GET,False,0.99,0.99
22102016,GET,False,1.0,0.99
22102016,GET,False,1.0,1.0
22102016,GET,True,2.36,8.43
22102016,GET,True,2.08,1.22
22134784,GET,False,1.0,1.0
22151168,GET,True,2.3,1.25
22167552,GET,False,0.98,0.98
22282240,GET,False,1.0,1.0
22282240,GET,True,2.24,4.73
22282240,GET,True,2.18,1.12
22282240,GET,False,1.0,1.0
22298624,GET,False,1.0,1.0
22331392,GET,True,2.31,1.08
22347776,GET,False,0.99,0.99
22347776,GET,True,2.22,8.36
22364160,PUT,False,1.15,1.63
22364160,GET,True,2.21,1.25
22364160,GET,True,2.18,4.51
22364160,GET,False,0.98,0.98
22364160,GET,False,1.0,1.0
22364160,GET,True,1.98,1.06
22364160,GET,False,1.0,1.0
22364160,PUT,False,1.04,0.59
22364160,GET,True,2.21,1.25
22364160,GET,True,2.27,1.21
22364160,GET,False,1.0,1.0
22364160,GET,True,2.28,1.24
22364160,GET,False,1.0,1.0
22364160,GET,False,1.0,1.0
22364160,GET,True,2.22,4.63
22364160,GET,True,2.34,1.09
22380544,GET,True,2.37,1.26
22396928,GET,False,1.0,0.99
22396928,GET,False,1.0,1.0
22478848,GET,True,2.17,1.27
22511616,GET,False,1.0,1.0
22511616,GET,True,2.36,1.19
22511616,GET,True,2.41,1.06
22511616,GET,True,2.38,1.21
22511616,GET,True,2.39,1.16
22511616,GET,False,1.0,1.0
22528000,PUT,False,1.14,0.58
22528000,GET,False,0.95,0.95
22609920,GET,False,0.98,0.98
22609920,GET,False,0.99,0.99
22609920,GET,False,1.0,1.0
22609920,GET,False,1.01,1.01
22675456,GET,True,2.44,1.15
22675456,GET,True,2.24,8.21
22724608,GET,True,2.23,1.08
22740992,GET,True,2.34,1.09
22822912,GET,True,2.22,1.3
22904832,GET,True,2.22,1.08
23035904,GET,True,2.15,1.19
23035904,GET,False,1.0,1.0
23035904,PUT,False,1.09,0.71
23035904,GET,True,1.86,1.26
23035904,GET,False,0.97,0.97
23035904,GET,True,2.22,8.21
23150592,GET,False,1.0,1.0
23183360,GET,False,1.0,1.0
23248896,GET,False,1.0,1.0
23248896,GET,True,2.31,1.11
23281664,GET,False,1.0,0.99
23314432,GET,False,1.0,1.0
23314432,GET,True,2.17,1.08
23330816,GET,False,1.0,1.0
23461888,GET,True,2.39,1.35
23478272,GET,False,1.0,1.0
23658496,GET,True,1.98,1.35
23756800,GET,False,1.01,1.0
23756800,GET,True,2.35,8.06
23773184,GET,True,2.08,1.25
23773184,GET,True,2.43,4.61
23822336,GET,False,1.0,0.99
23822336,GET,False,1.0,1.0
23822336,GET,False,0.87,0.87
23822336,PUT,False,1.13,0.64
23887872,GET,True,2.23,7.88
23887872,GET,True,2.2,4.81
23969792,GET,False,0.99,0.99
24133632,GET,False,1.0,1.0
24133632,GET,False,1.0,1.0
24133632,GET,False,1.0,1.0
24166400,GET,True,2.34,1.24
24166400,GET,True,2.36,1.23
24166400,GET,False,1.0,1.0
24166400,GET,False,1.0,1.0
24592384,GET,True,2.33,1.23
24608768,GET,True,2.15,1.37
24625152,GET,False,1.0,1.0
24772608,GET,False,0.96,0.96
24805376,GET,True,2.34,1.11
24805376,GET,True,2.33,1.19
24838144,GET,False,1.0,1.0
24838144,GET,True,2.37,1.2
24838144,GET,True,2.17,4.0
25034752,PUT,False,1.14,0.51
25034752,GET,False,0.97,0.96
25034752,GET,False,0.98,0.98
25034752,GET,True,2.3,1.05
25034752,GET,False,0.97,0.96
25034752,GET,False,1.0,1.0
25034752,GET,False,0.98,0.98
25034752,GET,True,1.85,1.07
25116672,GET,True,2.28,1.24
25280512,GET,True,2.16,1.21
25346048,GET,True,2.08,1.07
25346048,GET,True,2.21,1.41
25346048,GET,False,0.99,0.99
25493504,PUT,False,1.07,0.62
25493504,GET,False,0.98,0.98
25591808,GET,False,0.96,0.96
25640960,GET,False,0.99,0.99
25640960,GET,False,1.0,1.0
25640960,GET,False,1.0,1.0
25640960,GET,True,2.02,1.38
25690112,GET,False,1.0,1.0
25788416,GET,True,2.29,1.26
25804800,GET,False,1.0,0.99
25886720,GET,False,0.99,0.99
26132480,GET,False,1.0,1.0
26214400,GET,True,2.25,1.25
26247168,GET,False,1.0,1.0
26345472,GET,False,1.0,1.0
26411008,GET,True,1.85,1.23
26411008,GET,True,2.16,7.37
26443776,GET,True,2.23,1.28
26443776,GET,False,1.0,1.0
26443776,GET,False,1.0,1.0
26443776,GET,True,2.02,3.62
26443776,GET,False,1.0,1.0
26443776,GET,True,2.37,1.1
26443776,GET,True,2.13,1.24
26443776,GET,True,2.31,6.9
26443776,GET,True,2.29,1.25
26443776,GET,True,1.99,1.06
26443776,GET,True,2.33,1.08
26443776,GET,True,2.08,7.23
26443776,GET,False,1.0,1.0
26443776,GET,True,2.12,1.33
26443776,GET,True,2.02,1.06
26443776,GET,False,1.0,1.0
26443776,GET,False,1.0,1.0
26443776,GET,True,2.02,1.28
26443776,GET,True,2.33,1.3
26443776,GET,True,2.2,1.34
26443776,GET,True,2.09,1.27
26443776,GET,True,2.22,1.07
26443776,GET,False,1.0,1.0
26443776,GET,False,1.0,1.0
26443776,GET,True,2.23,1.35
26443776,GET,True,2.44,1.24
26443776,GET,True,2.08,1.23
26443776,GET,False,1.0,1.0
26443776,GET,True,2.28,1.04
26460160,GET,True,2.14,1.33
26492928,GET,False,1.01,1.0
26771456,GET,False,1.01,1.0
26787840,GET,True,1.75,1.25
26918912,GET,True,2.24,1.1
27017216,GET,False,1.0,1.0
27017216,GET,False,1.0,1.0
27017216,GET,False,1.0,1.0
27115520,GET,False,1.0,0.99
27279360,GET,True,2.42,1.08
27312128,GET,True,1.89,1.06
27344896,GET,True,2.41,1.28
27426816,GET,True,2.12,1.2
27426816,GET,False,1.0,1.0
27672576,GET,False,1.0,1.0
27672576,GET,False,1.0,1.0
27688960,GET,True,2.26,1.08
27688960,GET,True,1.48,0.76
27688960,GET,False,1.0,1.0
27688960,GET,False,1.0,1.0
27688960,GET,True,2.32,6.84
27688960,GET,True,2.34,6.93
27688960,GET,False,1.0,1.0
27721728,GET,False,1.0,1.0
27869184,GET,True,2.19,1.29
27885568,GET,False,1.0,1.0
27918336,GET,False,1.0,1.0
28000256,GET,False,1.0,1.0
28049408,GET,False,1.0,1.0
28196864,GET,False,1.0,1.0
28196864,GET,False,1.0,1.0
28196864,GET,False,1.0,1.0
28229632,GET,False,1.0,1.0
28262400,GET,True,2.14,6.76
28311552,GET,True,2.14,4.05
28344320,GET,False,0.95,0.95
28344320,GET,False,0.95,0.95
28377088,GET,False,1.0,1.0
28442624,GET,True,2.36,3.37
28475392,GET,True,2.3,1.37
28557312,PUT,False,1.16,0.61
28606464,GET,False,1.0,1.0
28606464,GET,False,1.01,1.0
28672000,GET,True,2.32,1.24
28672000,GET,True,2.43,1.06
28672000,GET,True,2.21,1.27
28737536,PUT,False,1.1,0.61
28737536,PUT,False,1.08,0.63
28770304,PUT,False,1.1,0.58
28770304,PUT,False,1.06,0.59
28868608,GET,False,1.0,1.0
28884992,GET,False,1.0,1.0
28999680,GET,True,2.34,1.07
29048832,GET,True,2.19,6.6
29065216,GET,True,2.4,1.09
29114368,GET,False,1.0,1.0
29114368,GET,True,2.16,1.29
29163520,GET,False,0.96,0.96
29212672,GET,False,1.0,1.0
29360128,GET,True,2.27,1.29
29425664,PUT,False,1.13,0.64
29425664,GET,True,2.25,1.15
29442048,GET,True,2.34,1.27
29442048,PUT,False,1.05,0.61
29442048,GET,True,2.18,6.71
29507584,GET,False,1.0,0.99
29605888,GET,True,2.16,1.2
29622272,GET,False,1.0,1.01
29720576,GET,False,0.98,0.98
29818880,GET,True,2.24,3.88
29851648,GET,True,2.15,6.4
29868032,GET,True,2.29,1.45
29900800,GET,False,1.0,1.0
29900800,GET,False,1.0,1.01
29949952,GET,False,1.0,1.0
29949952,GET,False,1.0,1.0
30048256,GET,True,2.18,1.17
30195712,GET,False,1.0,1.01
30474240,GET,True,2.37,1.21
30523392,GET,True,2.42,3.96
30539776,GET,False,1.0,1.0
30720000,GET,False,1.0,1.0
30720000,GET,False,1.0,1.0
30720000,GET,True,2.34,1.42
30720000,GET,True,2.08,1.07
30720000,GET,False,1.0,1.0
30720000,GET,False,1.0,1.0
30720000,GET,True,2.12,6.11
30720000,GET,False,1.0,1.0
30720000,GET,False,1.0,1.0
30720000,GET,False,1.0,1.0
30720000,GET,True,2.33,1.1
30720000,GET,True,2.36,6.31
30720000,GET,True,2.28,1.08
30720000,GET,True,2.29,3.77
30720000,GET,True,2.29,1.08
30720000,GET,False,1.0,1.0
30720000,GET,False,1.0,1.0
30720000,GET,True,2.17,1.08
30720000,GET,True,2.38,1.34
30720000,GET,True,2.37,6.28
30720000,GET,False,1.0,1.0
30720000,GET,True,2.33,6.4
30720000,GET,False,1.0,1.0
30851072,GET,False,0.98,0.98
30883840,GET,True,2.25,6.26
30883840,GET,False,1.0,1.0
31014912,GET,False,0.97,0.97
31113216,GET,False,1.0,1.0
31113216,GET,False,1.0,1.0
31227904,GET,True,2.22,1.28
31326208,GET,False,0.95,0.95
31326208,GET,False,1.01,1.0
31506432,GET,False,1.0,1.0
31670272,GET,True,2.08,1.25
31834112,GET,True,2.36,1.19
31834112,GET,True,2.15,1.25
31834112,GET,False,1.0,1.0
32210944,GET,False,1.0,1.0
32342016,GET,True,1.99,1.25
32653312,GET,True,2.17,1.36
32653312,GET,False,1.0,1.0
32653312,GET,False,1.0,1.0
32653312,GET,True,2.2,1.21
32653312,GET,False,1.0,1.0
32899072,GET,False,1.0,1.0
32899072,GET,False,1.0,1.0
33046528,PUT,False,1.07,0.62
33046528,GET,True,2.11,1.22
33177600,GET,False,1.0,1.0
33210368,GET,False,1.0,1.0
33275904,GET,False,1.0,1.0
33292288,GET,False,1.0,1.0
33325056,GET,True,2.15,1.27
33325056,GET,True,2.33,1.26
33505280,GET,False,1.0,1.0
33619968,GET,True,2.44,1.18
33636352,GET,True,2.23,1.29
33636352,PUT,False,1.08,0.61
33636352,GET,False,1.0,1.0
33767424,GET,True,2.35,1.09
33767424,GET,True,2.14,1.28
33767424,PUT,False,1.15,0.54
33783808,GET,True,2.22,1.24
33816576,GET,False,1.0,1.0
33898496,GET,True,2.33,1.34
33898496,GET,True,2.08,1.27
33931264,GET,False,1.0,1.0
33931264,GET,False,1.0,1.0
33947648,GET,True,2.21,1.26
33996800,GET,True,2.39,1.29
33996800,GET,False,1.0,1.0
33996800,GET,False,1.0,1.0
34291712,GET,False,1.0,1.0
34373632,GET,False,1.0,1.0
34390016,GET,False,1.0,1.0
34455552,GET,True,2.04,1.09
34504704,GET,True,2.19,1.34
34504704,GET,True,2.15,1.45
34504704,GET,False,1.0,1.0
34668544,GET,False,1.0,1.0
34668544,GET,True,2.21,5.78
34734080,GET,True,2.19,5.78
34734080,GET,True,2.16,1.32
34734080,GET,True,2.18,2.74
34766848,GET,True,2.22,1.28
34963456,PUT,False,1.11,0.59
34963456,PUT,False,1.06,0.62
35094528,GET,True,2.42,1.45
35307520,GET,True,2.28,1.21
35307520,PUT,False,1.11,0.6
35307520,GET,False,1.0,1.0
35487744,GET,False,1.0,1.0
35520512,GET,True,2.39,1.32
35520512,GET,True,2.19,1.33
35553280,GET,False,0.91,0.91
35569664,GET,False,1.0,1.0
35569664,GET,True,2.31,1.1
35733504,GET,False,1.0,1.0
35733504,GET,True,2.18,1.08
35913728,GET,True,2.17,1.31
35946496,GET,True,2.31,1.09
36192256,GET,True,2.04,1.32
36388864,GET,False,1.0,1.0
36519936,GET,False,1.0,1.0
36552704,GET,True,2.43,1.26
36585472,GET,False,1.0,1.0
36601856,GET,True,2.31,1.35
36601856,GET,True,2.37,1.4
36601856,GET,True,2.12,1.32
36683776,GET,True,2.41,5.42
36683776,GET,True,2.2,1.25
36683776,PUT,False,1.11,0.61
36683776,GET,False,1.0,1.0
36683776,GET,True,2.23,1.3
36683776,GET,True,2.11,3.36
36683776,GET,True,2.37,1.2
36683776,GET,True,2.21,1.27
36683776,GET,False,1.0,1.0
36782080,GET,True,1.93,1.07
36962304,GET,True,2.21,1.09
36995072,GET,True,2.21,1.18
37060608,GET,False,1.0,1.0
37224448,GET,False,1.0,1.0
37552128,GET,True,2.18,1.08
37552128,GET,False,1.0,1.0
37552128,PUT,False,1.01,0.61
37552128,GET,False,1.0,1.0
37568512,GET,True,2.15,1.32
37650432,GET,True,3.69,1.3
37650432,GET,True,1.8,1.3
37650432,GET,True,2.15,1.21
37650432,PUT,False,1.12,0.61
37650432,PUT,False,1.1,0.57
37814272,GET,False,1.0,1.0
37928960,GET,False,1.0,1.0
37928960,GET,True,1.81,1.28
37994496,GET,False,1.0,1.0
38092800,GET,False,1.0,1.0
38174720,GET,False,1.0,1.0
38223872,GET,True,2.38,1.28
38322176,GET,False,1.01,1.0
38338560,GET,False,1.0,1.0
38338560,GET,False,1.0,1.0
38371328,GET,False,1.0,1.0
38387712,GET,False,1.0,1.0
38486016,GET,True,2.31,1.26
38617088,GET,True,2.33,5.08
38699008,GET,True,2.14,1.35
38699008,PUT,False,1.11,0.56
38699008,GET,False,1.0,1.0
38699008,GET,True,2.4,1.42
39043072,GET,True,2.14,1.24
39141376,GET,True,2.16,1.11
39305216,GET,False,0.98,0.98
39337984,GET,False,1.0,1.0
39337984,GET,True,1.98,1.26
39337984,GET,False,1.0,1.0
39337984,GET,False,1.0,1.0
39452672,GET,True,2.11,1.24
39600128,GET,False,1.0,1.0
39895040,GET,True,2.05,1.25
39895040,GET,True,2.37,2.93
40566784,GET,False,1.01,1.0
40615936,GET,False,1.0,1.0
40828928,GET,True,1.99,1.31
40910848,GET,True,2.27,3.28
40943616,GET,False,0.92,0.92
40943616,GET,False,1.0,1.0
41549824,GET,False,1.0,1.0
41648128,GET,False,1.0,1.0
41648128,GET,True,2.19,1.31
41730048,GET,True,3.16,1.27
41795584,GET,True,2.13,4.98
41828352,GET,True,2.2,5.85
41828352,GET,True,2.33,1.38
41844736,GET,False,1.0,1.0
41893888,GET,True,2.15,1.12
41893888,GET,False,1.0,1.0
41893888,GET,False,1.0,1.0
41910272,GET,True,2.26,1.19
41910272,GET,True,2.23,1.18
41910272,GET,True,2.13,1.06
41910272,GET,False,1.0,1.0
41943040,GET,True,2.21,1.31
41943040,GET,False,1.01,1.0
41943040,GET,False,0.98,0.98
41943040,GET,False,1.0,1.0
41943040,GET,False,1.0,1.0
41943040,GET,False,1.0,1.0
41943040,GET,False,1.0,1.0
41959424,PUT,False,1.05,0.61
41992192,GET,True,2.4,1.23
42319872,GET,True,2.29,1.22
42319872,GET,True,2.1,1.09
42319872,GET,True,2.16,4.86
42319872,GET,True,2.33,2.61
42336256,GET,True,2.22,1.44
42336256,GET,False,0.92,0.92
42336256,GET,False,1.0,1.0
42336256,GET,False,1.0,1.0
42418176,GET,True,2.36,1.3
42450944,GET,True,2.1,1.12
42450944,GET,True,2.17,1.07
42483712,GET,True,2.33,1.29
42483712,GET,True,2.15,4.94
42483712,GET,True,2.43,1.19
42483712,GET,True,2.11,1.36
42565632,GET,True,2.37,1.31
42565632,GET,False,1.0,1.0
42565632,PUT,False,1.1,1.18
42565632,GET,True,2.34,1.21
42565632,PUT,False,1.05,1.1
42680320,GET,True,2.23,1.31
42975232,GET,False,1.0,1.0
42975232,GET,False,1.0,1.0
42975232,GET,False,1.0,1.0
42975232,PUT,False,1.12,1.07
43171840,PUT,False,0.94,0.65
43171840,GET,False,1.0,1.0
43171840,GET,False,1.0,1.0
43171840,GET,True,2.05,1.15
43204608,GET,False,1.0,1.0
43302912,GET,False,1.0,1.0
43368448,GET,True,2.19,4.88
43368448,GET,True,2.34,4.68
43368448,GET,False,1.0,1.0
43368448,GET,True,2.32,1.28
43499520,GET,False,1.0,1.0
43499520,PUT,False,1.21,0.66
43499520,GET,True,2.33,1.41
43499520,GET,False,1.0,1.0
43876352,GET,False,1.0,1.0
43974656,GET,True,2.07,2.77
43991040,GET,True,2.22,1.3
44056576,GET,False,1.0,1.0
44171264,GET,True,2.12,4.82
44220416,GET,True,2.24,1.37
44335104,GET,False,1.0,1.0
44777472,GET,False,0.98,0.98
44974080,GET,True,2.1,4.58
45023232,GET,False,1.0,1.0
45056000,GET,False,1.0,1.0
45547520,GET,False,1.0,1.0
45547520,GET,True,2.11,1.27
45711360,GET,True,2.36,1.2
45875200,GET,False,1.0,1.0
45875200,GET,False,1.0,1.0
45875200,GET,True,2.32,1.23
45940736,GET,True,2.21,1.32
45940736,GET,False,1.0,1.0
45940736,GET,True,2.38,1.2
45940736,GET,True,2.13,1.2
45940736,GET,True,2.22,1.12
45940736,GET,False,0.97,0.96
45940736,GET,True,2.38,1.28
45940736,GET,False,1.0,1.0
46563328,GET,True,2.44,4.4
46563328,GET,False,1.0,1.0
46694400,GET,False,1.0,1.0
46891008,GET,True,2.22,1.19
46891008,GET,True,1.92,1.4
46891008,PUT,False,1.09,0.48
46891008,GET,True,2.24,1.2
47087616,GET,False,1.0,1.0
47087616,GET,True,2.15,3.37
47087616,GET,True,2.24,1.27
47185920,GET,False,1.0,1.0
47415296,GET,True,2.24,4.23
47513600,GET,False,1.0,1.0
47579136,GET,False,1.0,1.0
48513024,GET,False,1.0,1.0
48742400,GET,False,1.0,1.0
48840704,GET,True,2.14,4.25
48857088,GET,False,1.0,1.0
48857088,GET,True,2.3,1.28
48857088,GET,True,2.39,1.3
48857088,PUT,False,1.06,0.54
48857088,GET,False,1.0,1.0
48857088,GET,True,2.37,2.91
48955392,GET,True,2.18,1.24
49135616,GET,False,1.0,1.0
49315840,GET,True,2.38,1.3
49315840,GET,False,1.0,1.0
49496064,GET,False,1.0,1.0
49545216,GET,False,1.0,1.0
49545216,GET,False,1.0,1.0
49545216,GET,True,2.17,1.19
49577984,PUT,False,1.17,0.96
49577984,GET,False,1.0,1.0
49577984,GET,True,2.29,2.81
49774592,GET,False,0.97,0.97
49774592,GET,True,2.34,4.37
49790976,GET,True,2.18,1.26
49807360,GET,True,2.32,1.13
50216960,GET,False,1.0,1.0
50216960,GET,True,1.87,4.23
50348032,GET,True,2.18,4.34
50413568,GET,False,1.0,1.0
50413568,PUT,False,0.98,0.56
50413568,PUT,False,1.12,0.64
50413568,GET,False,0.96,0.95
50757632,GET,True,2.02,1.45
51003392,GET,True,2.21,1.31
51003392,GET,True,2.17,4.23
51003392,GET,True,2.34,1.31
51200000,GET,False,1.0,1.0
51232768,GET,True,2.15,2.69
51249152,GET,False,1.0,1.0
51249152,GET,False,1.0,1.0
51281920,GET,True,2.2,4.09
51298304,GET,True,2.25,1.06
51347456,GET,True,2.09,2.6
51429376,GET,True,2.42,4.27
51429376,GET,True,2.35,1.23
51429376,GET,False,1.0,1.0
51429376,GET,False,1.0,1.0
51429376,GET,False,1.0,1.0
51429376,GET,False,1.0,1.0
51478528,GET,False,1.0,1.0
51478528,GET,True,2.31,1.41
51478528,GET,True,2.39,1.45
51478528,GET,False,1.0,1.0
51478528,GET,False,1.0,1.0
51478528,GET,True,2.35,1.35
51478528,GET,False,1.0,1.0
51478528,GET,False,1.0,1.0
51478528,GET,False,1.0,1.0
51478528,GET,True,2.22,1.3
51478528,GET,True,2.31,1.03
51478528,GET,True,2.24,1.27
51478528,GET,False,1.0,1.0
51478528,GET,True,2.2,1.35
51478528,GET,False,1.0,1.0
51478528,GET,False,1.0,1.0
51478528,GET,True,2.34,1.39
51478528,GET,True,2.35,1.16
51478528,GET,True,2.34,1.41
51478528,GET,False,1.0,1.0
51478528,PUT,False,1.06,0.62
51478528,GET,False,1.01,1.0
51478528,GET,True,2.33,1.35
51478528,GET,False,1.0,1.0
51478528,GET,True,2.33,2.91
51478528,GET,True,2.35,1.08
51478528,GET,True,2.38,4.07
51527680,GET,False,0.67,0.67
51576832,GET,False,1.0,1.0
51576832,GET,True,2.38,4.04
51593216,GET,False,1.0,1.0
51593216,GET,False,1.0,1.0
51593216,GET,False,1.0,1.0
51593216,GET,True,2.11,1.28
51593216,GET,True,1.91,2.31
51593216,GET,False,1.0,1.0
51724288,PUT,False,1.13,0.61
52412416,GET,False,1.0,1.0
52412416,GET,False,1.0,1.0
52412416,GET,True,2.29,1.37
52412416,GET,True,2.33,1.06
52412416,GET,False,1.0,1.0
52412416,GET,False,1.0,1.0
52412416,GET,False,1.0,1.0
52412416,GET,True,2.36,1.22
52412416,GET,True,2.25,1.19
52412416,GET,False,1.0,1.0
52412416,GET,True,2.32,1.37
52412416,GET,True,2.21,1.06
52412416,GET,False,1.0,1.0
52412416,GET,False,1.01,1.0
52412416,GET,True,2.37,1.21
52412416,GET,False,1.0,1.0
52412416,GET,False,1.0,1.0
52412416,GET,True,2.34,1.36
52412416,GET,False,1.0,1.0
